sec,nanosec,frame_id,steering_angle,steering_angle_velocity,speed,acceleration,jerk
1741043534,969994961,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043535,24867084,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043535,75703450,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043535,127527539,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043535,178827719,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043535,230786817,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043535,282468249,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043535,333290535,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043535,385630918,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043535,435435561,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043535,488660465,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043535,538716759,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043535,590344654,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043535,632488573,,-0.17797259986400604,0.0,1.2187875509262085,0.0,0.0
1741043535,683619982,,-0.17797259986400604,0.0,1.2187875509262085,0.0,0.0
1741043535,724711218,,-0.1638755202293396,0.0,1.2187875509262085,0.0,0.0
1741043535,776278984,,-0.1638755202293396,0.0,1.2187875509262085,0.0,0.0
1741043535,826673329,,-0.1638755202293396,0.0,1.2187875509262085,0.0,0.0
1741043535,878594092,,-0.1638755202293396,0.0,1.2187875509262085,0.0,0.0
1741043535,929047382,,-0.1638755202293396,0.0,1.2187875509262085,0.0,0.0
1741043535,980185895,,-0.1638755202293396,0.0,1.2187875509262085,0.0,0.0
1741043536,31289848,,-0.1638755202293396,0.0,1.2187875509262085,0.0,0.0
1741043536,73900972,,-0.1603538691997528,0.0,1.2187875509262085,0.0,0.0
1741043536,125460322,,-0.1603538691997528,0.0,1.2187875509262085,0.0,0.0
1741043536,176218768,,-0.1603538691997528,0.0,1.2187875509262085,0.0,0.0
1741043536,221635203,,-0.14978891611099243,0.0,1.2187875509262085,0.0,0.0
1741043536,258966684,,-0.13922396302223206,0.0,1.2187875509262085,0.0,0.0
1741043536,280268134,,-0.06172667816281319,0.0,1.2187875509262085,0.0,0.0
1741043536,288792580,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043536,339604754,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043536,391594861,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043536,442185464,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043536,493775055,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043536,544526908,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043536,595402091,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043536,646244473,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043536,698708697,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043536,751260314,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043536,802977682,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043536,854997613,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043536,906052094,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043536,956845452,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,8690469,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,60229051,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,114963796,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,160937997,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,212256320,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,263963096,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,314719013,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,365596980,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,406254258,,0.012423567473888397,0.0,1.2187875509262085,0.0,0.0
1741043537,427629949,,0.04765055701136589,0.0,1.2187875509262085,0.0,0.0
1741043537,438154736,,0.058215510100126266,0.0,1.2187875509262085,0.0,0.0
1741043537,448573603,,0.07582376897335052,0.0,1.2187875509262085,0.0,0.0
1741043537,460452581,,0.08992084860801697,0.0,1.2187875509262085,0.0,0.0
1741043537,490087275,,0.1251373589038849,0.0,1.2187875509262085,0.0,0.0
1741043537,517739514,,0.13571280241012573,0.0,1.2187875509262085,0.0,0.0
1741043537,563738483,,0.13571280241012573,0.0,1.2187875509262085,0.0,0.0
1741043537,605567007,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,655707909,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,709364274,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,760027903,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,810859949,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,861782428,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,915032068,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043537,964849735,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043538,15766199,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043538,67106666,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043538,118202811,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043538,169475790,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043538,221936622,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043538,272542906,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043538,324644822,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043538,375331010,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043538,427803138,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043538,479839165,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043538,530900398,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043538,581540122,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043538,643674308,,-0.01945638842880726,0.0,1.2187875509262085,0.0,0.0
1741043538,654219000,,-0.03706464171409607,0.0,1.2187875509262085,0.0,0.0
1741043538,704832932,,-0.03706464171409607,0.0,1.2187875509262085,0.0,0.0
1741043538,766299078,,-0.06524833291769028,0.0,1.2187875509262085,0.0,0.0
1741043538,817580313,,-0.06524833291769028,0.0,1.2187875509262085,0.0,0.0
1741043538,858718045,,-0.03706464171409607,0.0,1.2187875509262085,0.0,0.0
1741043538,879015740,,-0.01945638842880726,0.0,1.2187875509262085,0.0,0.0
1741043538,889224364,,-0.008891434408724308,0.0,1.2187875509262085,0.0,0.0
1741043538,899450716,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043538,950533069,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043539,3599732,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043539,35165390,,-0.026499688625335693,0.0,1.2187875509262085,0.0,0.0
1741043539,45711298,,-0.05116172507405281,0.0,1.2187875509262085,0.0,0.0
1741043539,66036929,,-0.13922396302223206,0.0,1.2187875509262085,0.0,0.0
1741043539,78188903,,-0.1603538691997528,0.0,1.2187875509262085,0.0,0.0
1741043539,98406244,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043539,150067484,,-0.18501590192317963,0.0,1.2187875509262085,0.0,0.0
1741043539,170466876,,-0.14274561405181885,0.0,1.2187875509262085,0.0,0.0
1741043539,191008829,,0.0,0.0,1.2187875509262085,0.0,0.0
