sec,nanosec,child_frame_id,orientation_x,orientation_y,orientation_z,orientation_w,,,,,,,,,,twist_angular_x,twist_angular_y,twist_angular_z,,,,,,,,,,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,,,,,,,,,
1741043561,322163124,base_link,0.006487028,-0.051587127,0.9891324639320374,-0.137527496,0,0,0,0,0,0,0,0,0,0.915527344,-13.48876953,5.249023438,0,0,0,0,0,0,0,0,0,-0.064941406,-0.150878906,1.036621094,0,0,0,0,0,0,0,0,0
1741043561,341759115,base_link,0.007957773,-0.052331034,0.9889773726463318,-0.138282597,0,0,0,0,0,0,0,0,0,-6.591796875,4.028320313,3.356933594,0,0,0,0,0,0,0,0,0,0.104980469,-0.093261719,0.897949219,0,0,0,0,0,0,0,0,0
1741043561,362058089,base_link,0.008967461,-0.053007506,0.9888222813606262,-0.139069512,0,0,0,0,0,0,0,0,0,-9.399414063,-1.403808594,5.554199219,0,0,0,0,0,0,0,0,0,0.020996094,-0.075683594,0.988769531,0,0,0,0,0,0,0,0,0
1741043561,381803586,base_link,0.009733398,-0.052472722,0.9887369871139526,-0.139825299,0,0,0,0,0,0,0,0,0,2.014160156,1.647949219,3.479003906,0,0,0,0,0,0,0,0,0,0.055664063,-0.123535156,1.162597656,0,0,0,0,0,0,0,0,0
1741043561,401924830,base_link,0.010270572267472744,-0.050938804,0.9887545704841614,-0.140229076,0,0,0,0,0,0,0,0,0,10.25390625,2.746582031,3.234863281,0,0,0,0,0,0,0,0,0,0.068847656,-0.102050781,1.116210938,0,0,0,0,0,0,0,0,0
1741043561,422099707,base_link,0.010363648,-0.048930086,0.9887628555297852,-0.140877604,0,0,0,0,0,0,0,0,0,1.525878906,-11.16943359,4.150390625,0,0,0,0,0,0,0,0,0,-0.039550781,-0.0390625,0.986816406,0,0,0,0,0,0,0,0,0
1741043561,441811763,base_link,0.010424843989312649,-0.047360908,0.9887617230415344,-0.141416222,0,0,0,0,0,0,0,0,0,3.723144531,8.850097656,3.540039063,0,0,0,0,0,0,0,0,0,0.077148438,-0.071289063,0.975097656,0,0,0,0,0,0,0,0,0
1741043561,462314100,base_link,0.010537927,-0.046074226,0.9887558817863464,-0.141873628,0,0,0,0,0,0,0,0,0,-1.708984375,6.652832031,3.662109375,0,0,0,0,0,0,0,0,0,0.021484375,-0.045898438,0.94140625,0,0,0,0,0,0,0,0,0
1741043561,482287534,base_link,0.008941656,-0.044674635,0.9887495636940002,-0.142473683,0,0,0,0,0,0,0,0,0,1.647949219,6.591796875,4.943847656,0,0,0,0,0,0,0,0,0,-0.018066406,-0.06640625,1.002929688,0,0,0,0,0,0,0,0,0
1741043561,502055559,base_link,0.008440929,-0.043381158,0.9886265397071838,-0.143751144,0,0,0,0,0,0,0,0,0,4.211425781,-12.81738281,8.605957031,0,0,0,0,0,0,0,0,0,-0.135742188,-0.048339844,1.026855469,0,0,0,0,0,0,0,0,0
1741043561,521995521,base_link,0.008253182,-0.041770611,0.988528311,-0.144910142,0,0,0,0,0,0,0,0,0,-4.638671875,4.516601563,7.32421875,0,0,0,0,0,0,0,0,0,0.040039063,-0.024414063,0.923339844,0,0,0,0,0,0,0,0,0
1741043561,537240552,base_link,0.00730032,-0.041161805,0.9883790016174316,-0.146148711,0,0,0,0,0,0,0,0,0,-4.699707031,-1.342773438,6.591796875,0,0,0,0,0,0,0,0,0,-0.034179688,-0.022460938,0.983886719,0,0,0,0,0,0,0,0,0
1741043561,561815094,base_link,0.00492806,-0.040533029,0.9884206652641296,-0.146141782,0,0,0,0,0,0,0,0,0,2.258300781,19.83642578,-4.211425781,0,0,0,0,0,0,0,0,0,0.03515625,-0.022949219,1.159179688,0,0,0,0,0,0,0,0,0
1741043561,581827921,base_link,0.002317496,-0.03827522,0.9889013171195984,-0.14354071,0,0,0,0,0,0,0,0,0,12.6953125,5.37109375,-18.37158203,0,0,0,0,0,0,0,0,0,-0.09765625,-0.0234375,1.124511719,0,0,0,0,0,0,0,0,0
1741043561,601912685,base_link,0.000678582,-0.03596209,0.9896977543830872,-0.138580784,0,0,0,0,0,0,0,0,0,6.958007813,2.075195313,-34.42382813,0,0,0,0,0,0,0,0,0,-0.132324219,0.040039063,0.978515625,0,0,0,0,0,0,0,0,0
1741043561,622072298,base_link,-0.00164149,-0.034688178,0.9907668232917786,-0.131054267,0,0,0,0,0,0,0,0,0,3.295898438,12.63427734,-45.83740234,0,0,0,0,0,0,0,0,0,-0.060546875,0.038085938,0.958496094,0,0,0,0,0,0,0,0,0
1741043561,643110768,base_link,-0.004723186,-0.033194579,0.9920278787612915,-0.121476211,0,0,0,0,0,0,0,0,0,2.258300781,6.286621094,-58.95996094,0,0,0,0,0,0,0,0,0,-0.154296875,0.018554688,0.985351563,0,0,0,0,0,0,0,0,0
1741043561,662025184,base_link,-0.007894125,-0.032259852,0.9933646321296692,-0.110107563,0,0,0,0,0,0,0,0,0,-0.549316406,12.75634766,-69.3359375,0,0,0,0,0,0,0,0,0,-0.141113281,0.038574219,0.954101563,0,0,0,0,0,0,0,0,0
1741043561,681818808,base_link,-0.008578878,-0.031280022,0.9947120547294617,-0.097447954,0,0,0,0,0,0,0,0,0,3.90625,-16.6015625,-76.171875,0,0,0,0,0,0,0,0,0,-0.272460938,0.01953125,1.013671875,0,0,0,0,0,0,0,0,0
1741043561,701974197,base_link,-0.010356351,-0.03041902,0.9960383772850037,-0.082915805,0,0,0,0,0,0,0,0,0,-10.13183594,17.63916016,-87.64648438,0,0,0,0,0,0,0,0,0,-0.049316406,0.042480469,0.861816406,0,0,0,0,0,0,0,0,0
1741043561,722127698,base_link,-0.011697655,-0.03062051,0.9972038865089417,-0.06715665,0,0,0,0,0,0,0,0,0,-2.319335938,-3.662109375,-91.796875,0,0,0,0,0,0,0,0,0,-0.278320313,-0.012207031,1.046386719,0,0,0,0,0,0,0,0,0
1741043561,741742121,base_link,-0.013128469,-0.03118436,0.9980871677398682,-0.051741775,0,0,0,0,0,0,0,0,0,-3.845214844,4.211425781,-84.83886719,0,0,0,0,0,0,0,0,0,-0.257324219,-0.018066406,1.067871094,0,0,0,0,0,0,0,0,0
1741043561,760102066,base_link,-0.016349334,-0.031664088,0.998641849,-0.038006414,0,0,0,0,0,0,0,0,0,2.380371094,7.202148438,-74.89013672,0,0,0,0,0,0,0,0,0,-0.220214844,-0.061523438,1.200683594,0,0,0,0,0,0,0,0,0
1741043561,781930337,base_link,-0.015630512,-0.030282617,0.9990789890289307,-0.026074352,0,0,0,0,0,0,0,0,0,9.521484375,-15.31982422,-65.18554688,0,0,0,0,0,0,0,0,0,-0.278808594,-0.056152344,1.075195313,0,0,0,0,0,0,0,0,0
1741043561,802315649,base_link,-0.01776311,-0.02917695,0.9992790818214417,-0.016568772,0,0,0,0,0,0,0,0,0,2.807617188,14.09912109,-50.35400391,0,0,0,0,0,0,0,0,0,-0.076171875,-0.03125,0.856445313,0,0,0,0,0,0,0,0,0
1741043561,822214459,base_link,-0.018795213,-0.029302066,0.9993461966514587,-0.009761577,0,0,0,0,0,0,0,0,0,-2.014160156,-5.37109375,-34.11865234,0,0,0,0,0,0,0,0,0,-0.196289063,-0.008300781,0.864746094,0,0,0,0,0,0,0,0,0
1741043561,842141269,base_link,-0.021148335,-0.028777158,0.9993488192558289,-0.005161659,0,0,0,0,0,0,0,0,0,7.873535156,2.807617188,-22.21679688,0,0,0,0,0,0,0,0,0,-0.120117188,-0.037109375,1.125976563,0,0,0,0,0,0,0,0,0
1741043561,861917646,base_link,-0.021481233,-0.026667258,0.9994113445281982,-0.002143456,0,0,0,0,0,0,0,0,0,0,-0.915527344,-15.68603516,0,0,0,0,0,0,0,0,0,-0.10546875,0.100585938,1.031738281,0,0,0,0,0,0,0,0,0
1741043561,882130443,base_link,-0.021385614,-0.026142832,0.9994292855262756,0.000636648,0,0,0,0,0,0,0,0,0,-3.540039063,-6.896972656,-15.86914063,0,0,0,0,0,0,0,0,0,-0.1328125,0.110839844,0.876953125,0,0,0,0,0,0,0,0,0
1741043561,902184935,base_link,-0.020322433,-0.024462173,0.9994880557060242,0.003504595,0,0,0,0,0,0,0,0,0,2.075195313,-10.98632813,-17.39501953,0,0,0,0,0,0,0,0,0,-0.085449219,0.159179688,1.014160156,0,0,0,0,0,0,0,0,0
1741043561,922141601,base_link,-0.019850193,-0.0220963,0.9995374083518982,0.006540836,0,0,0,0,0,0,0,0,0,4.272460938,-2.075195313,-18.37158203,0,0,0,0,0,0,0,0,0,-0.014160156,0.247558594,1.055175781,0,0,0,0,0,0,0,0,0
1741043561,942096508,base_link,-0.020215977,-0.020241611,0.9995455741882324,0.009503029,0,0,0,0,0,0,0,0,0,2.258300781,5.798339844,-17.94433594,0,0,0,0,0,0,0,0,0,-0.01171875,0.309570313,1.108886719,0,0,0,0,0,0,0,0,0
